0	4	4	4	4	4	4	4	4	4	4	4	4	4	12	13	14	12	13	13	13	13	12	12	12	12	12	12	13	13	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	11	11	13	12	
0	4	3	4	4	3	3	3	3	2	3	3	3	4	12	14	15	11	11	11	11	12	10	10	10	10	10	11	10	12	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	13	15	13	
0	4	4	3	2	2	2	2	2	2	2	2	3	4	14	16	16	12	13	13	12	11	8	7	6	6	6	9	9	9	7	6	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	6	9	14	12	
0	4	3	2	2	2	2	2	2	2	2	3	4	5	15	16	15	8	8	7	6	5	4	4	4	4	4	5	5	5	4	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	6	6	12	11	
0	4	3	2	2	2	2	2	2	2	3	4	5	5	16	18	16	8	8	7	6	5	4	4	4	3	4	5	5	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	5	6	5	5	12	11	
0	4	3	2	2	2	2	2	2	3	4	5	5	6	17	18	16	7	7	6	4	4	3	3	3	2	3	4	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	4	5	5	4	4	12	11	
1	4	3	2	2	2	2	2	2	3	4	5	5	7	18	18	16	6	6	5	3	3	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	4	12	11	
1	4	3	2	2	2	2	2	2	3	4	5	5	8	17	18	16	5	5	4	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	4	12	11	
1	4	3	2	2	2	2	2	2	3	4	5	5	9	17	18	16	5	5	4	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	4	12	11	
1	4	3	2	2	2	2	2	2	3	4	5	5	10	17	18	16	5	5	4	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	4	12	11	
1	4	3	2	2	2	2	2	3	4	5	6	6	13	18	19	17	6	5	4	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	4	12	11	
