7	9	11	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	13	13	13	13	12	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	12	12	12	12	13	13	13	13	13	13	13	13	12	12	12	12	12	11	10	13	12	
9	12	13	14	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	11	12	11	11	12	10	12	11	11	11	11	11	11	11	11	11	11	11	11	11	11	12	10	10	10	10	11	12	11	11	11	11	11	11	12	11	10	13	13	13	12	12	16	13	
11	14	10	10	8	7	6	5	4	4	4	4	4	4	4	4	4	4	4	5	6	9	10	10	11	10	12	12	12	12	13	13	13	13	13	13	13	13	13	13	12	11	8	7	6	6	6	9	10	11	12	13	13	12	11	8	7	6	5	4	5	6	13	11	
11	9	7	7	6	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	5	5	5	5	5	5	5	5	4	4	4	4	5	6	5	12	11	
12	10	7	7	6	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	5	5	5	5	5	5	5	5	4	4	4	5	6	5	4	12	11	
12	10	6	6	5	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	4	4	4	4	4	4	4	4	3	3	4	5	5	4	4	12	11	
12	10	5	5	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	3	3	3	3	3	3	3	3	2	2	3	4	4	4	4	12	11	
12	10	4	4	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	4	4	4	4	12	11	
12	10	4	4	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	4	4	4	4	12	11	
12	10	4	4	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	4	4	4	4	12	11	
