7	9	11	12	13	13	13	13	12	12	9	8	9	10	10	10	10	5	4	6	8	8	10	11	12	12	12	12	10	6	5	4	7	7	8	9	10	10	10	10	10	10	10	10	5	4	6	6	6	7	8	8	8	8	8	12	12	13	13	13	12	11	13	12	
9	12	13	14	15	15	14	15	14	14	14	14	14	14	14	14	14	13	13	13	14	14	14	14	14	14	14	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	14	14	14	14	14	14	14	14	14	14	14	15	14	14	13	12	15	13	
11	14	11	12	13	13	12	11	8	7	6	5	4	4	4	4	4	3	3	3	4	4	4	4	4	5	6	9	10	10	10	10	8	7	6	5	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	4	4	4	5	6	9	10	11	12	13	17	14	
11	9	7	7	7	6	5	5	3	3	3	3	3	3	3	3	3	2	2	2	3	3	3	3	3	3	3	5	5	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	3	3	3	5	5	6	7	6	12	11	
12	10	7	7	7	6	5	5	3	3	3	3	3	3	3	3	3	2	2	2	3	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	3	3	3	5	6	7	6	5	12	11	
12	10	6	6	6	5	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	6	6	5	4	12	11	
12	10	5	5	5	4	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	5	4	4	12	11	
12	10	4	4	4	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	4	4	4	12	11	
12	10	4	4	4	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	4	4	4	12	11	
12	10	4	4	4	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	4	4	4	12	11	
12	10	4	4	4	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	4	4	4	12	11	
