0	1	2	3	4	5	5	5	5	5	5	5	5	5	5	8	6	6	4	4	3	2	1	1	1	1	1	0	1	1	1	1	4	5	6	7	8	5	4	3	5	5	6	7	8	8	8	8	8	8	8	5	4	3	2	1	1	1	8	9	9	10	12	12	
1	9	11	13	15	17	17	17	17	17	17	17	17	18	18	19	15	14	13	13	13	13	13	13	13	13	12	10	12	12	12	12	14	14	14	14	14	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	14	14	13	12	12	12	
4	11	13	15	15	17	17	17	17	16	17	17	18	19	18	17	12	8	6	5	4	3	3	3	3	3	3	2	3	3	3	3	4	4	3	4	4	3	3	3	4	4	4	4	4	4	4	4	4	4	4	3	3	2	2	2	3	3	4	5	6	11	13	12	
5	13	15	14	16	18	18	18	18	18	18	18	19	19	18	17	10	7	5	4	3	3	3	3	3	3	3	2	3	3	3	3	4	4	3	4	4	3	3	3	4	4	4	4	4	4	4	4	4	4	4	3	3	2	2	2	3	3	4	5	6	7	13	12	
6	15	17	16	18	20	20	20	20	20	20	20	19	20	20	19	10	7	5	4	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	4	4	3	3	3	4	4	4	4	4	4	4	4	4	4	3	2	2	2	2	2	3	3	5	6	5	6	13	12	
7	17	19	18	20	22	22	22	22	22	22	21	20	20	21	19	9	6	5	4	3	3	3	3	3	3	3	2	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	4	5	5	4	5	13	12	
7	16	19	18	20	22	22	22	22	22	22	21	20	20	21	18	8	5	4	3	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	4	4	5	13	12	
7	16	19	19	20	22	22	22	22	22	22	21	20	20	21	18	7	5	4	3	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	4	4	5	13	12	
7	16	18	19	20	22	22	22	22	22	21	21	20	20	21	18	7	5	4	3	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	4	4	5	13	12	
7	16	20	19	20	22	22	22	22	22	22	21	20	20	21	18	7	5	4	3	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	4	4	5	13	12	
7	17	20	18	20	22	22	22	22	22	22	21	20	20	21	18	7	5	4	3	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	4	4	5	13	12	
7	16	20	18	20	22	22	22	21	22	22	21	20	20	21	19	7	5	4	3	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	4	4	5	13	12	
7	16	19	18	20	22	22	22	22	22	22	21	20	20	21	19	7	5	4	3	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	4	4	5	13	12	
7	16	19	18	20	22	22	22	22	22	22	21	20	20	21	18	7	5	4	3	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	4	4	5	13	12	
7	16	19	18	20	22	22	22	22	22	22	21	20	20	21	18	7	5	4	3	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	4	4	5	13	12	
7	16	19	18	20	22	22	22	21	22	22	21	19	20	21	18	7	5	4	3	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	4	4	5	13	12	
7	16	19	19	20	22	22	22	22	22	21	20	19	20	21	18	7	5	4	3	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	4	4	5	13	12	
7	16	18	19	20	22	22	22	22	22	21	21	20	20	21	18	7	5	4	3	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	4	4	5	13	12	
7	16	18	19	20	22	22	22	22	22	21	21	20	20	21	18	7	5	4	3	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	4	4	5	13	12	
7	17	18	19	20	22	22	22	22	22	21	21	20	20	21	18	8	5	4	3	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	4	4	6	13	12	
5	17	18	19	20	22	22	22	22	22	22	21	20	20	21	18	9	6	5	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	4	5	5	5	7	12	12	
5	17	18	19	20	22	21	21	21	21	21	20	19	19	21	18	10	7	6	5	4	4	4	4	4	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	5	6	6	6	8	12	12	
6	16	19	19	20	21	20	20	20	20	20	19	18	18	20	17	10	7	6	5	4	4	4	4	4	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	5	6	6	6	8	11	11	
5	13	18	18	18	19	19	19	19	19	19	18	17	17	19	18	10	7	6	5	4	4	4	4	4	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	5	6	6	6	8	10	10	
5	12	18	19	18	19	19	19	19	18	18	19	18	18	19	19	13	9	8	7	5	4	4	5	5	5	5	4	4	4	4	4	4	4	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	6	7	7	7	12	10	10	
5	11	16	17	18	20	20	20	20	20	20	20	20	20	22	24	20	19	18	19	18	18	18	17	17	17	18	18	17	16	15	13	12	11	7	6	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	6	7	8	9	14	15	15	15	15	8	10	
4	7	14	14	14	14	12	11	10	10	10	11	12	13	16	17	18	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	20	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	20	20	19	17	16	12	10	
0	0	4	4	4	4	3	3	3	3	3	3	3	3	4	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	0	
0	0	3	3	3	3	2	2	2	2	2	2	2	2	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	0	0	
0	0	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	0	0	0	
0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
