0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	4	6	6	6	9	10	8	8	8	11	11	12	13	14	14	14	14	14	14	13	13	13	13	13	13	13	13	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	14	4	3	
0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	4	5	11	10	10	11	12	13	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	13	15	14	14	14	14	15	14	14	15	15	15	14	14	14	14	15	4	3	
0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	5	6	7	12	9	9	10	11	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	14	14	14	14	14	16	16	16	16	16	16	16	16	16	15	16	4	3	
0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	7	8	9	14	11	11	12	13	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	16	15	15	15	15	18	18	18	18	18	18	18	18	17	16	16	4	3	
0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	5	10	12	12	12	15	9	8	7	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	7	8	9	13	13	14	15	16	20	20	20	20	20	20	20	19	18	16	16	4	3	
0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	7	11	13	12	12	16	8	9	8	7	4	4	4	4	4	4	4	4	4	4	4	4	4	5	6	7	8	9	13	14	15	16	17	22	21	21	21	21	21	20	19	18	16	16	4	3	
0	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	9	14	15	14	14	17	7	9	8	7	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	7	8	9	10	18	18	19	20	21	21	20	19	18	16	16	4	3	
0	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	10	15	15	15	15	17	6	9	8	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	6	7	8	9	18	18	19	20	21	21	20	19	18	16	16	4	3	
0	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	10	16	16	16	16	17	5	9	8	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	6	7	8	18	18	19	20	21	21	20	19	18	16	16	4	3	
0	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	11	17	17	18	19	20	8	14	13	12	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	5	6	7	18	18	19	20	21	21	20	19	18	16	16	4	3	
0	2	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	13	18	18	19	20	20	8	15	13	13	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	18	18	19	20	21	21	20	19	18	16	16	4	3	
