3	3	4	6	4	4	4	4	4	4	4	4	4	4	4	5	8	9	10	8	7	6	5	4	4	4	4	4	4	5	8	9	10	11	12	12	9	8	10	10	10	11	12	12	12	9	7	6	5	4	4	4	4	4	4	4	4	4	7	9	8	10	7	4	
4	3	4	5	1	1	1	1	1	1	1	1	1	1	2	5	7	8	9	8	5	4	3	2	1	1	1	1	2	5	7	8	9	10	10	10	9	9	10	10	10	10	10	10	10	8	5	4	3	2	1	1	1	1	1	1	1	2	7	11	12	14	13	7	
6	7	8	9	4	4	3	2	1	1	1	1	1	1	1	2	3	3	3	2	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	1	2	3	8	12	13	15	15	10	
7	8	8	10	4	4	3	2	1	1	1	1	1	1	1	2	3	3	3	2	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	2	3	4	9	15	15	15	14	10	
7	9	9	10	4	4	3	2	1	1	1	1	1	1	1	2	3	3	3	2	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	2	3	4	8	16	15	14	14	10	
7	10	9	10	4	4	3	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	3	4	5	8	16	14	13	13	8	
10	12	11	11	5	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	7	16	14	13	13	9	
6	8	6	6	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	7	17	15	14	14	11	
5	5	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	17	15	14	13	11	
5	4	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	17	15	14	13	11	
5	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	17	15	14	13	11	
4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	17	15	14	14	10	
4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	5	16	14	13	13	8	
4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	17	15	14	14	11	
4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	17	15	14	13	11	
4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	17	15	14	14	11	
4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	5	16	14	13	13	9	
4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	17	15	14	14	12	
4	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	17	15	14	13	12	
4	1	1	1	1	1	2	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	1	1	1	1	3	3	3	2	2	2	2	2	1	2	2	2	2	1	1	1	2	3	4	5	6	16	14	14	13	11	
4	1	1	1	1	1	2	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	4	4	3	3	1	1	1	1	3	3	3	2	3	3	3	2	1	2	3	3	2	1	1	1	2	3	4	5	6	15	13	13	12	10	
4	1	1	1	1	1	2	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	4	4	3	3	1	1	1	1	3	3	3	2	3	3	3	2	1	2	3	3	2	1	1	1	2	3	4	5	6	14	12	12	11	9	
4	1	1	1	1	1	2	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	4	4	3	3	1	1	1	1	3	3	3	2	3	3	3	2	1	2	3	3	2	1	1	1	2	3	4	5	6	13	11	11	10	8	
4	2	3	4	5	6	9	11	11	11	11	10	8	5	4	3	2	1	1	1	1	1	1	1	2	3	4	5	7	10	10	10	9	10	7	7	6	5	7	7	7	5	6	5	4	2	1	2	3	3	2	1	1	1	2	3	4	5	6	12	11	11	10	7	
4	1	2	4	5	6	8	10	9	9	9	9	8	7	6	5	4	4	4	1	1	1	1	2	3	4	5	6	9	11	10	11	10	10	7	7	7	7	10	11	12	11	13	13	13	12	9	10	10	9	7	5	4	3	2	1	2	3	3	7	6	7	6	2	
4	4	4	4	3	3	4	6	6	6	6	6	5	3	0	1	2	2	4	4	4	4	4	4	5	6	7	7	8	11	11	11	9	9	6	5	4	5	8	9	9	8	10	11	12	10	9	9	10	9	7	6	6	5	4	4	4	4	4	7	5	4	2	0	
0	0	0	0	0	0	1	2	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	3	2	2	0	0	0	0	2	2	2	1	2	2	2	1	0	1	2	2	1	0	0	0	0	0	0	0	0	2	1	1	0	0	
0	0	0	0	0	0	1	2	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	3	2	2	0	0	0	0	2	2	2	1	2	2	2	1	0	1	2	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	
0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	1	1	0	0	0	0	1	1	1	1	2	2	2	1	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
