3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	9	10	11	12	13	13	13	9	6	2	1	0	0	0	0	0	0	0	1	2	3	6	7	9	10	10	7	6	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	0	0	0	
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	2	2	2	3	3	3	4	4	4	4	4	4	5	8	11	11	12	13	13	13	14	12	9	7	6	5	4	4	4	4	4	4	4	5	8	10	11	13	14	12	8	7	6	5	3	3	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	3	3	3	3	4	4	3	2	1	0	0	
4	4	3	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	3	5	9	10	11	12	13	13	13	12	10	7	6	4	3	2	2	2	2	2	2	2	3	5	6	9	9	8	5	5	4	4	3	3	3	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	3	3	2	1	0	
4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	4	4	4	4	4	4	4	3	2	2	1	1	1	1	1	1	1	1	1	2	3	3	4	4	3	1	1	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	1	0	
4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	4	4	4	4	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	2	3	3	4	4	3	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	0	
4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	0	
4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	0	
4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	1	0	
4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	1	0	
4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	1	0	
