0	1	2	3	4	5	7	6	10	11	9	8	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	3	2	2	8	9	10	12	11	11	11	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	12	12	12	15	14	14	15	16	16	9	14	14	14	13	11	6	5	4	3	3	3	3	3	3	3	3	3	3	3	2	5	5	5	7	6	6	7	3	5	
8	10	13	15	17	18	18	15	19	19	18	18	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	16	16	16	16	16	15	14	14	16	16	16	17	17	17	17	16	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	19	19	19	18	15	14	14	16	16	16	18	18	18	17	15	14	14	14	14	15	15	15	15	15	15	15	15	15	15	14	18	18	18	18	17	17	16	11	12	
9	9	14	16	15	16	15	12	18	18	17	17	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	14	14	14	14	14	13	11	11	14	14	14	15	15	15	15	14	12	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	17	17	17	17	16	16	16	17	17	16	17	16	16	15	12	11	11	11	11	13	13	13	13	13	13	13	13	13	13	11	16	16	16	15	17	18	18	10	13	
11	11	13	13	14	14	13	10	16	15	13	13	7	6	5	4	3	3	3	3	3	3	3	3	3	4	5	6	10	11	12	12	12	11	9	9	12	12	12	14	15	14	14	13	11	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	14	17	17	17	17	16	16	16	17	17	16	17	15	14	12	8	6	6	6	6	9	10	11	12	13	13	13	12	12	12	10	17	17	17	15	16	17	18	8	12	
14	15	16	16	17	17	16	12	17	16	14	13	7	6	5	4	3	3	3	3	3	3	3	3	4	5	6	7	11	11	11	11	11	8	6	6	8	8	9	11	11	11	11	9	7	7	6	5	5	5	5	5	5	5	5	5	5	6	7	8	9	14	15	16	17	17	17	17	18	18	17	17	15	14	12	8	6	5	4	3	4	4	4	4	4	4	4	5	6	7	7	15	16	17	14	16	17	16	6	11	
16	17	16	17	18	18	16	11	16	15	14	13	7	6	5	4	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	4	3	3	4	4	4	5	5	5	5	4	3	4	4	4	4	4	4	4	4	4	4	4	5	6	7	8	9	14	15	16	17	17	17	17	18	17	16	15	13	12	9	6	5	4	3	3	4	4	4	4	4	4	5	6	7	8	8	18	19	19	16	19	18	17	7	12	
16	16	16	16	17	17	15	10	15	14	13	12	6	5	4	3	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	3	2	2	3	3	3	4	4	4	4	3	2	3	3	3	3	3	3	3	3	3	3	3	4	5	6	7	8	13	14	15	16	17	17	16	15	14	13	12	9	8	6	3	2	2	2	2	3	3	3	3	3	3	4	5	6	7	7	18	19	19	15	19	18	17	7	12	
16	16	15	14	15	15	12	8	13	12	11	11	5	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	2	1	1	2	2	2	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	5	5	5	5	5	5	5	5	4	4	3	1	1	1	1	1	2	2	2	2	2	2	3	4	5	5	5	16	17	17	12	18	17	16	6	12	
13	14	12	8	8	7	5	1	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	3	3	2	1	1	1	1	1	1	1	1	1	1	1	2	3	4	4	5	15	16	16	11	18	17	16	6	12	
13	14	12	7	7	6	4	1	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	4	5	14	15	15	10	19	17	16	6	12	
13	14	12	6	6	5	3	1	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	4	5	13	14	14	9	19	17	16	6	12	
13	14	12	5	5	4	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	4	5	12	13	13	8	19	17	16	7	12	
13	14	12	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	7	8	8	5	16	15	15	8	12	
13	14	12	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	6	7	7	5	16	15	15	9	12	
13	14	12	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	6	6	5	15	15	15	10	12	
13	14	12	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	5	6	6	5	15	15	15	11	12	
13	14	12	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	6	7	6	16	16	16	13	13	
13	14	12	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	6	7	8	6	16	16	15	13	13	
13	14	12	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	7	8	9	7	16	16	15	12	13	
13	14	12	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	7	8	9	7	14	15	14	10	12	
13	14	12	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	5	13	14	15	16	13	19	18	17	10	13	
13	13	12	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	5	14	15	16	16	13	18	17	16	7	12	
13	13	12	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	5	15	16	17	17	14	18	17	16	6	12	
13	13	12	4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	17	18	19	19	17	19	18	17	7	12	
13	13	12	4	4	4	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	18	19	20	20	18	20	18	17	7	12	
13	13	12	4	4	5	4	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	18	19	20	20	19	20	18	17	7	12	
13	12	12	4	4	6	5	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	17	19	20	20	20	20	18	17	7	12	
13	12	12	4	4	6	5	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	16	19	20	20	21	20	18	17	7	12	
13	14	12	4	4	6	5	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	15	19	20	20	21	20	18	17	7	12	
14	16	15	8	8	11	10	9	9	5	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	4	4	4	4	1	1	1	1	1	2	2	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	2	3	4	5	6	14	18	20	20	21	19	18	17	8	12	
14	16	15	8	8	12	11	10	10	6	5	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	2	2	2	5	5	5	5	2	2	2	2	2	3	3	6	6	6	6	6	6	6	6	6	6	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	3	4	5	6	7	14	18	20	20	21	19	18	17	9	12	
